event_id,video_filename,track_id_combination,bee_a_detection_ids,bee_b_detection_ids,timestamps,frame_ids,cam_id,human_decidable_interaction,trophallaxis_observed,bee_a_is_donor,trophallaxis_start_frame_nr,trophallaxis_end_frame_nr,comments
0b6fc350-2869-40c3-95a8-e39cd6db83e0,0b6fc350-2869-40c3-95a8-e39cd6db83e0.mp4,"('0ae8a9f9-4091-4efe-a1b5-7708b119989f', 'c2f7a01c-7f5b-419f-aecf-9233cb2cb95d')","['f14228691504663677810d70c0', 'f14079629002192057357d70c0', 'f9866610361135900579d69c0', 'f13634935858739346089d68c0', 'f14956498521244714662d68c0', 'f14773099149580077198d68c0', 'f12148747190140040793d65c0', 'f11659377951268060500d65c0', 'f15217774141934898607d65c0', 'f11907668787281758805d65c0']","['f14228691504663677810d73c0', 'f14079629002192057357d73c0', 'f9866610361135900579d72c0', 'f13634935858739346089d71c0', 'f14956498521244714662d69c0', 'f14773099149580077198d70c0', 'f12148747190140040793d68c0', 'f11659377951268060500d67c0', 'f15217774141934898607d68c0', 'f11907668787281758805d63c0']","[1468932621.52358, 1468932621.855494, 1468932622.187805, 1468932622.520131, 1468932622.852428, 1468932623.184649, 1468932623.516616, 1468932623.849323, 1468932624.181021, 1468932624.513131]","['14228691504663677810', '14079629002192057357', '9866610361135900579', '13634935858739346089', '14956498521244714662', '14773099149580077198', '12148747190140040793', '11659377951268060500', '15217774141934898607', '11907668787281758805']",0,y,n,,,,
a6163e76-de36-4449-8fd3-5b841e8467f4,a6163e76-de36-4449-8fd3-5b841e8467f4.mp4,"('b2b7bf93-c917-4cea-9318-06be03025145', 'cf907c97-9a01-4f02-8de9-6dd5c5685dfd')","['f16541868855695884792d49c0', 'f13281626011254174724d46c0', 'f16886170398543408256d48c0', 'f15391506935338900897d48c0', 'f12830057508211119761d50c0', 'f9628121599250576675d47c0', 'f15910693770357063729d47c0', 'f9967862943647911626d46c0', 'f9921928096887881147d45c0', 'f18322731102821608748d46c0', 'f13933242932926985656d43c0']","['f16541868855695884792d43c0', 'f13281626011254174724d41c0', 'f16886170398543408256d43c0', 'f15391506935338900897d44c0', 'f12830057508211119761d45c0', 'f9628121599250576675d42c0', 'f15910693770357063729d44c0', 'f9967862943647911626d43c0', 'f9921928096887881147d43c0', 'f18322731102821608748d44c0', 'f13933242932926985656d41c0']","[1468934459.287564, 1468934459.620264, 1468934459.952145, 1468934460.284421, 1468934460.616676, 1468934460.948644, 1468934461.281241, 1468934461.61348, 1468934461.945485, 1468934462.277432, 1468934462.610101]","['16541868855695884792', '13281626011254174724', '16886170398543408256', '15391506935338900897', '12830057508211119761', '9628121599250576675', '15910693770357063729', '9967862943647911626', '9921928096887881147', '18322731102821608748', '13933242932926985656']",0,y,n,,,,
00e1ab86-1098-42f8-8f9b-865d1e5963c8,00e1ab86-1098-42f8-8f9b-865d1e5963c8.mp4,"('cddc57ef-68e1-42c7-8f69-da2360fc959e', '441bda88-0568-46b9-a826-fa4d31edf476')","['f9912611060460275546d8c0', 'f15134843761763841686d8c0', 'f17483219191325678750d8c0', 'f15317589483089447618d8c0', 'f11011632010816129113d8c0', 'f9704305047671230781d8c0', 'f10727025970525605165d8c0', 'f15472013485138713387d9c0', 'f18368199417912785260d7c0', 'f14246966761495529870d7c0', 'f13024018137337675762d9c0', 'f11900950298325644434d8c0', 'f16902066148387656543d8c0', 'f14006982362238177135d9c0', 'f17170451761103274183d9c0', 'f18062986638212757722d9c0', 'f14765048042429906513d8c0', 'f13933808875610663865d8c0', 'f17011786663427079821d10c0', 'f11891305673420062639d9c0', 'f10190947530380329248d7c0', 'f13205304959059586174d8c0']","['f9912611060460275546d4c0', 'f15134843761763841686d5c0', 'f17483219191325678750d5c0', 'f15317589483089447618d5c0', 'f11011632010816129113d5c0', 'f9704305047671230781d5c0', 'f10727025970525605165d5c0', 'f15472013485138713387d5c0', 'f18368199417912785260d4c0', 'f14246966761495529870d4c0', 'f13024018137337675762d5c0', 'f11900950298325644434d5c0', 'f16902066148387656543d5c0', 'f14006982362238177135d6c0', 'f17170451761103274183d6c0', 'f18062986638212757722d6c0', 'f14765048042429906513d5c0', 'f13933808875610663865d5c0', 'f17011786663427079821d6c0', 'f11891305673420062639d6c0', 'f10190947530380329248d4c0', 'f13205304959059586174d4c0']","[1468932345.127898, 1468932345.459915, 1468932345.792408, 1468932346.124444, 1468932346.456743, 1468932346.789229, 1468932347.121116, 1468932347.453325, 1468932347.785402, 1468932348.11774, 1468932348.449889, 1468932348.782073, 1468932349.114597, 1468932349.446412, 1468932349.779263, 1468932350.110878, 1468932350.443228, 1468932350.775513, 1468932351.10737, 1468932351.439827, 1468932351.771908, 1468932352.104142]","['9912611060460275546', '15134843761763841686', '17483219191325678750', '15317589483089447618', '11011632010816129113', '9704305047671230781', '10727025970525605165', '15472013485138713387', '18368199417912785260', '14246966761495529870', '13024018137337675762', '11900950298325644434', '16902066148387656543', '14006982362238177135', '17170451761103274183', '18062986638212757722', '14765048042429906513', '13933808875610663865', '17011786663427079821', '11891305673420062639', '10190947530380329248', '13205304959059586174']",0,y,n,,,,
7de06117-7d33-4bc8-94f2-978e54f48258,7de06117-7d33-4bc8-94f2-978e54f48258.mp4,"('1f63075b-d6fc-43a0-9069-d15a9faeace2', '161b0db4-e2b6-4586-be5b-958a77551728')","['f15753658694972060458d114c0', 'f15083271903279094152d115c0', 'f13008140245266116267d114c0', 'f14269213556358773368d114c0', 'f9690982822245533807d110c0', 'f14636817592846081921d112c0', 'f16792394233198795708d110c0', 'f13615698213397275958d109c0', 'f11146197752899825555d109c0']","['f15753658694972060458d111c0', 'f15083271903279094152d113c0', 'f13008140245266116267d111c0', 'f14269213556358773368d111c0', 'f9690982822245533807d108c0', 'f14636817592846081921d108c0', 'f16792394233198795708d105c0', 'f13615698213397275958d105c0', 'f11146197752899825555d102c0']","[1468934150.003914, 1468934150.336103, 1468934150.669353, 1468934151.000639, 1468934151.332713, 1468934151.666039, 1468934151.99706, 1468934152.329353, 1468934152.661722]","['15753658694972060458', '15083271903279094152', '13008140245266116267', '14269213556358773368', '9690982822245533807', '14636817592846081921', '16792394233198795708', '13615698213397275958', '11146197752899825555']",0,y,n,,,,
d1e0636f-8db8-4f3d-97eb-2101f067626a,d1e0636f-8db8-4f3d-97eb-2101f067626a.mp4,"('7e3b1454-7000-4869-890f-4c1b3da4eefa', '2c13986e-d9d1-400f-8a5f-fb553ff484fc')","['f10993737227577310666d37c0', 'f14650291550438823709d37c0', 'f9487607320262459680d37c0', 'f14937861773081660558d38c0', 'f10752837878723211117d38c0', 'f18271112569834341993d37c0', 'f10929306085796157978d38c0']","['f10993737227577310666d40c0', 'f14650291550438823709d40c0', 'f9487607320262459680d41c0', 'f14937861773081660558d41c0', 'f10752837878723211117d42c0', 'f18271112569834341993d39c0', 'f10929306085796157978d40c0']","[1468933588.575619, 1468933588.908016, 1468933589.241058, 1468933589.572406, 1468933589.904359, 1468933590.568693, 1468933590.901035]","['10993737227577310666', '14650291550438823709', '9487607320262459680', '14937861773081660558', '10752837878723211117', '18271112569834341993', '10929306085796157978']",0,y,n,,,,
2a1320a6-c5ca-4241-b01d-a22aadc2a684,2a1320a6-c5ca-4241-b01d-a22aadc2a684.mp4,"('6e9115ec-da78-4e19-868d-cb499d293a8e', '3ee3f9b1-89fe-4e93-ae5b-584a0088db68')","['f10910600749479259242d59c0', 'f11121431723976852522d55c0', 'f15149384683272053255d58c0', 'f12802569812489894808d58c0', 'f14342642278055814839d58c0', 'f16831959718179126976d59c0', 'f11974260541582393258d58c0', 'f13327534925805097382d57c0', 'f9959107897280306753d58c0', 'f16589987103808436210d57c0', 'f11834688422165574756d57c0', 'f13428686409833916314d56c0', 'f10037057355267560501d55c0', 'f12236621397082741534d55c0', 'f15093607804723380431d57c0', 'f12526828666658902448d58c0', 'f11673132708976618499d59c0', 'f18018123822298473393d57c0', 'f17059594152140282011d56c0', 'f16699915833040319499d55c0', 'f16326504730390333875d53c0', 'f14847965708556412298d52c0', 'f17618404164263717154d52c0', 'f17011576715186717957d52c0', 'f16580825200991596598d54c0', 'f15174959760045423512d55c0', 'f10746119698960335465d50c0', 'f12860226916739156936d51c0', 'f12425199946298764145d53c0', 'f9771688942236558955d55c0', 'f14258960458314542369d55c0', 'f15707882733104719774d56c0', 'f14134188907338279191d53c0', 'f12778102718050585151d54c0', 'f12947154892757947432d54c0', 'f10386168483336084517d51c0', 'f14661978779411614665d51c0', 'f10546854253628946587d48c0', 'f13255412287406304965d49c0', 'f13893696202255813409d47c0', 'f17399101097138255582d49c0', 'f14448032328901580306d49c0', 'f17007887972648547975d51c0', 'f10372756992235391026d49c0', 'f18412769907795564911d48c0', 'f12471341953994661998d51c0', 'f10090426235636340672d51c0', 'f14940847023153805990d49c0', 'f14743391970052102150d49c0', 'f13571659853395042500d49c0', 'f10725380748324092232d51c0', 'f14686137412352689907d47c0', 'f14242529272574835686d47c0']","['f10910600749479259242d54c0', 'f11121431723976852522d50c0', 'f15149384683272053255d53c0', 'f12802569812489894808d52c0', 'f14342642278055814839d50c0', 'f16831959718179126976d51c0', 'f11974260541582393258d51c0', 'f13327534925805097382d50c0', 'f9959107897280306753d52c0', 'f16589987103808436210d51c0', 'f11834688422165574756d52c0', 'f13428686409833916314d52c0', 'f10037057355267560501d52c0', 'f12236621397082741534d51c0', 'f15093607804723380431d50c0', 'f12526828666658902448d51c0', 'f11673132708976618499d51c0', 'f18018123822298473393d48c0', 'f17059594152140282011d48c0', 'f16699915833040319499d48c0', 'f16326504730390333875d48c0', 'f14847965708556412298d47c0', 'f17618404164263717154d46c0', 'f17011576715186717957d46c0', 'f16580825200991596598d47c0', 'f15174959760045423512d49c0', 'f10746119698960335465d45c0', 'f12860226916739156936d46c0', 'f12425199946298764145d47c0', 'f9771688942236558955d48c0', 'f14258960458314542369d49c0', 'f15707882733104719774d50c0', 'f14134188907338279191d49c0', 'f12778102718050585151d49c0', 'f12947154892757947432d49c0', 'f10386168483336084517d47c0', 'f14661978779411614665d47c0', 'f10546854253628946587d44c0', 'f13255412287406304965d45c0', 'f13893696202255813409d43c0', 'f17399101097138255582d43c0', 'f14448032328901580306d44c0', 'f17007887972648547975d47c0', 'f10372756992235391026d45c0', 'f18412769907795564911d44c0', 'f12471341953994661998d45c0', 'f10090426235636340672d45c0', 'f14940847023153805990d45c0', 'f14743391970052102150d43c0', 'f13571659853395042500d44c0', 'f10725380748324092232d45c0', 'f14686137412352689907d44c0', 'f14242529272574835686d43c0']","[1468932809.219851, 1468932809.55178, 1468932809.884192, 1468932810.216448, 1468932810.548665, 1468932810.88083, 1468932811.212994, 1468932811.545301, 1468932811.877463, 1468932812.209954, 1468932812.542037, 1468932812.874256, 1468932813.206483, 1468932813.538707, 1468932813.870671, 1468932814.202968, 1468932814.535183, 1468932814.867507, 1468932815.199063, 1468932815.531944, 1468932815.863805, 1468932816.196182, 1468932816.528564, 1468932816.8606, 1468932817.192719, 1468932817.525065, 1468932817.857278, 1468932818.18942, 1468932818.521312, 1468932818.854484, 1468932819.185958, 1468932819.518195, 1468932819.850632, 1468932820.182362, 1468932820.514771, 1468932820.847119, 1468932821.17928, 1468932821.51142, 1468932821.843708, 1468932822.175814, 1468932822.507935, 1468932822.840231, 1468932823.172266, 1468932823.504631, 1468932823.836877, 1468932824.169242, 1468932824.501247, 1468932824.833497, 1468932825.165605, 1468932825.497934, 1468932825.830095, 1468932826.162451, 1468932826.494516]","['10910600749479259242', '11121431723976852522', '15149384683272053255', '12802569812489894808', '14342642278055814839', '16831959718179126976', '11974260541582393258', '13327534925805097382', '9959107897280306753', '16589987103808436210', '11834688422165574756', '13428686409833916314', '10037057355267560501', '12236621397082741534', '15093607804723380431', '12526828666658902448', '11673132708976618499', '18018123822298473393', '17059594152140282011', '16699915833040319499', '16326504730390333875', '14847965708556412298', '17618404164263717154', '17011576715186717957', '16580825200991596598', '15174959760045423512', '10746119698960335465', '12860226916739156936', '12425199946298764145', '9771688942236558955', '14258960458314542369', '15707882733104719774', '14134188907338279191', '12778102718050585151', '12947154892757947432', '10386168483336084517', '14661978779411614665', '10546854253628946587', '13255412287406304965', '13893696202255813409', '17399101097138255582', '14448032328901580306', '17007887972648547975', '10372756992235391026', '18412769907795564911', '12471341953994661998', '10090426235636340672', '14940847023153805990', '14743391970052102150', '13571659853395042500', '10725380748324092232', '14686137412352689907', '14242529272574835686']",0,y,y,n,5,52,
f4ea9a66-9644-4869-af4d-cf8a594f6ad9,f4ea9a66-9644-4869-af4d-cf8a594f6ad9.mp4,"('80393dbd-2a34-4da0-8d01-299a1b3dc246', '8bb0bc8b-ce28-4474-a580-18ad6974684b')","['f13140109942480790057d30c0', 'f15308333766875833592d30c0', 'f11982071970883850866d28c0', 'f15201355974950121863d29c0', 'f15852867928572539749d30c0', 'f16818807001936354968d29c0', 'f10200815140210855979d32c0', 'f14749003530963362297d31c0', 'f9364067062325859600d31c0', 'f9794204328797555122d31c0', 'f9974001572493027545d31c0', 'f12881305048615792906d29c0', 'f11221370607336057422d29c0', 'f17832770985683551283d31c0', 'f10822796947908248478d31c0', 'f10374112244841384636d31c0', 'f12143398872187808943d32c0', 'f10501026286682660010d32c0', 'f17468556225136136118d32c0', 'f12037180679876958108d32c0', 'f12597916903583378347d31c0', 'f13087579969185734918d31c0', 'f15077813363549274054d31c0']","['f13140109942480790057d33c0', 'f15308333766875833592d33c0', 'f11982071970883850866d31c0', 'f15201355974950121863d33c0', 'f15852867928572539749d34c0', 'f16818807001936354968d32c0', 'f10200815140210855979d35c0', 'f14749003530963362297d34c0', 'f9364067062325859600d34c0', 'f9794204328797555122d34c0', 'f9974001572493027545d34c0', 'f12881305048615792906d32c0', 'f11221370607336057422d32c0', 'f17832770985683551283d34c0', 'f10822796947908248478d34c0', 'f10374112244841384636d34c0', 'f12143398872187808943d35c0', 'f10501026286682660010d35c0', 'f17468556225136136118d35c0', 'f12037180679876958108d35c0', 'f12597916903583378347d34c0', 'f13087579969185734918d35c0', 'f15077813363549274054d34c0']","[1468932669.028755, 1468932669.361244, 1468932669.693454, 1468932670.02544, 1468932670.357935, 1468932670.690115, 1468932671.022024, 1468932671.354238, 1468932671.686594, 1468932672.018924, 1468932672.35085, 1468932672.68336, 1468932673.015346, 1468932673.347597, 1468932673.679271, 1468932674.012112, 1468932674.344211, 1468932674.676392, 1468932675.008443, 1468932675.340825, 1468932675.672967, 1468932676.005148, 1468932676.337551]","['13140109942480790057', '15308333766875833592', '11982071970883850866', '15201355974950121863', '15852867928572539749', '16818807001936354968', '10200815140210855979', '14749003530963362297', '9364067062325859600', '9794204328797555122', '9974001572493027545', '12881305048615792906', '11221370607336057422', '17832770985683551283', '10822796947908248478', '10374112244841384636', '12143398872187808943', '10501026286682660010', '17468556225136136118', '12037180679876958108', '12597916903583378347', '13087579969185734918', '15077813363549274054']",0,y,n,,,,
239b61ef-eb24-4198-ae68-37897ee1e783,239b61ef-eb24-4198-ae68-37897ee1e783.mp4,"('355787e3-e2fe-4b4d-b9cb-081ce34a7521', '7e49768c-de61-4b63-a986-f69fa6dccb13')","['f13582990458290369310d124c0', 'f11010126302867226991d121c0', 'f13138103593178474258d120c0', 'f11005365002963639125d121c0', 'f9645751139186999993d123c0', 'f9642615713523099365d118c0', 'f12958112489562574033d124c0', 'f13721454781314131396d125c0', 'f17701620422021530033d122c0', 'f12022984175548370486d124c0', 'f17305048718073407479d120c0', 'f17576630349045900547d125c0']","['f13582990458290369310d125c0', 'f11010126302867226991d123c0', 'f13138103593178474258d122c0', 'f11005365002963639125d122c0', 'f9645751139186999993d124c0', 'f9642615713523099365d119c0', 'f12958112489562574033d126c0', 'f13721454781314131396d127c0', 'f17701620422021530033d124c0', 'f12022984175548370486d125c0', 'f17305048718073407479d121c0', 'f17576630349045900547d126c0']","[1468932384.992694, 1468932385.32498, 1468932385.657045, 1468932385.989073, 1468932386.321502, 1468932386.653548, 1468932386.98607, 1468932387.317929, 1468932387.650315, 1468932387.982629, 1468932388.3147, 1468932388.646981]","['13582990458290369310', '11010126302867226991', '13138103593178474258', '11005365002963639125', '9645751139186999993', '9642615713523099365', '12958112489562574033', '13721454781314131396', '17701620422021530033', '12022984175548370486', '17305048718073407479', '17576630349045900547']",0,y,n,,,,
5837f9ea-3bbf-4a99-b8b3-91088fcb9dfb,5837f9ea-3bbf-4a99-b8b3-91088fcb9dfb.mp4,"('8a63b61b-aa88-47c8-86c5-543ac23179bb', '295a2577-52ed-42be-9b61-5bb63867c123')","['f9909115581162961837d82c0', 'f14238625945738758991d83c0', 'f12737608434133972148d83c0', 'f10723729918619111527d83c0', 'f10731896495847296612d81c0', 'f13083203515219331956d81c0', 'f12091492529578984580d84c0', 'f10782149798338144773d83c0', 'f9928294078809066113d84c0', 'f17732337991754063590d86c0', 'f16948190682271049309d84c0', 'f13192437667413452328d82c0']","['f9909115581162961837d87c0', 'f14238625945738758991d88c0', 'f12737608434133972148d89c0', 'f10723729918619111527d90c0', 'f10731896495847296612d88c0', 'f13083203515219331956d89c0', 'f12091492529578984580d92c0', 'f10782149798338144773d90c0', 'f9928294078809066113d90c0', 'f17732337991754063590d92c0', 'f16948190682271049309d91c0', 'f13192437667413452328d90c0']","[1468932085.342327, 1468932085.674468, 1468932086.006681, 1468932086.338854, 1468932086.671291, 1468932087.003478, 1468932087.335646, 1468932087.668068, 1468932088.000169, 1468932088.332157, 1468932088.664339, 1468932088.996535]","['9909115581162961837', '14238625945738758991', '12737608434133972148', '10723729918619111527', '10731896495847296612', '13083203515219331956', '12091492529578984580', '10782149798338144773', '9928294078809066113', '17732337991754063590', '16948190682271049309', '13192437667413452328']",0,y,n,,,,
6268a22d-af8e-4119-91b5-f8e1dd9ca7af,6268a22d-af8e-4119-91b5-f8e1dd9ca7af.mp4,"('2b9ea23e-7c24-4656-89d6-2a20ed4758c2', 'e447e1e1-e443-4e74-a8fc-20951283f23b')","['f13075869722470815892d63c0', 'f12593410448780877562d61c0', 'f17047193780115561947d61c0', 'f15354352688383353330d60c0', 'f9768712325773060409d56c0', 'f15842600196608227194d59c0', 'f11735763170936094203d59c0', 'f11584099652105289662d58c0', 'f13793865073126891732d59c0', 'f11995519406795124044d61c0', 'f11398189517494112214d62c0', 'f12100655935949130370d62c0']","['f13075869722470815892d73c0', 'f12593410448780877562d70c0', 'f17047193780115561947d68c0', 'f15354352688383353330d68c0', 'f9768712325773060409d65c0', 'f15842600196608227194d70c0', 'f11735763170936094203d69c0', 'f11584099652105289662d68c0', 'f13793865073126891732d67c0', 'f11995519406795124044d69c0', 'f11398189517494112214d72c0', 'f12100655935949130370d73c0']","[1468932439.142484, 1468932440.803599, 1468932441.135594, 1468932441.467787, 1468932441.799704, 1468932442.131896, 1468932442.464166, 1468932442.797446, 1468932443.129562, 1468932443.46187, 1468932443.793405, 1468932444.124861]","['13075869722470815892', '12593410448780877562', '17047193780115561947', '15354352688383353330', '9768712325773060409', '15842600196608227194', '11735763170936094203', '11584099652105289662', '13793865073126891732', '11995519406795124044', '11398189517494112214', '12100655935949130370']",0,y,n,,,,
06d4efa9-8241-4d8c-aee7-4d8988e06ef0,06d4efa9-8241-4d8c-aee7-4d8988e06ef0.mp4,"('2b9ea23e-7c24-4656-89d6-2a20ed4758c2', '18a492d4-7969-4e21-aa4d-614844919923')","['f13267992550588656435d27c0', 'f16480781513767862557d25c0', 'f18291027152693245998d26c0', 'f12541327249191797764d24c0', 'f11942541918698703120d22c0', 'f14232848927584229738d21c0', 'f10025284134447605203d22c0', 'f9771928083051218255d26c0']","['f13267992550588656435d31c0', 'f16480781513767862557d29c0', 'f18291027152693245998d30c0', 'f12541327249191797764d28c0', 'f11942541918698703120d26c0', 'f14232848927584229738d25c0', 'f10025284134447605203d26c0', 'f9771928083051218255d31c0']","[1468932215.234941, 1468932215.566991, 1468932215.899554, 1468932216.231466, 1468932216.564031, 1468932216.896033, 1468932217.228127, 1468932217.560591]","['13267992550588656435', '16480781513767862557', '18291027152693245998', '12541327249191797764', '11942541918698703120', '14232848927584229738', '10025284134447605203', '9771928083051218255']",0,y,n,,,,
05b54c01-f071-4099-a985-efb33646a117,05b54c01-f071-4099-a985-efb33646a117.mp4,"('837ebc0a-b396-424d-861a-c40033451c25', 'a287062c-b9a5-4217-8091-8ade8c3048c1')","['f10756316306480297637d50c0', 'f16646370101791892903d50c0', 'f13448887921647425248d49c0', 'f11754409151322936551d51c0', 'f16775661089770582164d51c0', 'f14701167687779721879d50c0', 'f13420959801029945413d49c0', 'f16078705079791895196d50c0']","['f10756316306480297637d55c0', 'f16646370101791892903d56c0', 'f13448887921647425248d56c0', 'f11754409151322936551d58c0', 'f16775661089770582164d56c0', 'f14701167687779721879d53c0', 'f13420959801029945413d53c0', 'f16078705079791895196d55c0']","[1468932102.949245, 1468932103.281417, 1468932103.613755, 1468932103.945863, 1468932104.277806, 1468932104.610357, 1468932104.94255, 1468932105.274737]","['10756316306480297637', '16646370101791892903', '13448887921647425248', '11754409151322936551', '16775661089770582164', '14701167687779721879', '13420959801029945413', '16078705079791895196']",0,y,y,y,3,3,
195a0e56-5947-4143-9908-1d96aac5cb34,195a0e56-5947-4143-9908-1d96aac5cb34.mp4,"('837ebc0a-b396-424d-861a-c40033451c25', '1fc826c9-5fc7-48e6-af6a-e0e5b4138f36')","['f12328925971948192224d79c0', 'f16857995407375382517d81c0', 'f15587804379231511470d79c0', 'f14664561945827917725d79c0', 'f15802777690726543658d79c0', 'f16580297174507274394d78c0', 'f13088567538130199473d76c0', 'f13736149128652377504d79c0', 'f11862154020775976438d79c0', 'f16545746656248126339d80c0', 'f14294140249985099314d82c0']","['f12328925971948192224d72c0', 'f16857995407375382517d74c0', 'f15587804379231511470d72c0', 'f14664561945827917725d72c0', 'f15802777690726543658d73c0', 'f16580297174507274394d75c0', 'f13088567538130199473d72c0', 'f13736149128652377504d72c0', 'f11862154020775976438d72c0', 'f16545746656248126339d74c0', 'f14294140249985099314d76c0']","[1468932128.529272, 1468932128.861395, 1468932129.193865, 1468932129.526077, 1468932129.857986, 1468932130.190171, 1468932130.522537, 1468932130.854603, 1468932131.18704, 1468932131.519059, 1468932131.851251]","['12328925971948192224', '16857995407375382517', '15587804379231511470', '14664561945827917725', '15802777690726543658', '16580297174507274394', '13088567538130199473', '13736149128652377504', '11862154020775976438', '16545746656248126339', '14294140249985099314']",0,y,n,,,,
d5eb2245-4b9c-46cc-abbe-119e56560945,d5eb2245-4b9c-46cc-abbe-119e56560945.mp4,"('bae18ff4-1638-4e29-a11d-a0bbd114fd9b', 'aef30ad6-70d5-4a1b-a1e1-af0fd2d943c3')","['f15472013485138713387d102c0', 'f18368199417912785260d105c0', 'f14246966761495529870d104c0', 'f13024018137337675762d108c0', 'f11900950298325644434d108c0', 'f16902066148387656543d108c0', 'f14006982362238177135d106c0', 'f17170451761103274183d108c0', 'f18062986638212757722d107c0', 'f14765048042429906513d104c0', 'f13933808875610663865d106c0']","['f15472013485138713387d112c0', 'f18368199417912785260d114c0', 'f14246966761495529870d111c0', 'f13024018137337675762d115c0', 'f11900950298325644434d114c0', 'f16902066148387656543d114c0', 'f14006982362238177135d112c0', 'f17170451761103274183d114c0', 'f18062986638212757722d115c0', 'f14765048042429906513d112c0', 'f13933808875610663865d114c0']","[1468932347.453325, 1468932347.785402, 1468932348.11774, 1468932348.449889, 1468932348.782073, 1468932349.114597, 1468932349.446412, 1468932349.779263, 1468932350.110878, 1468932350.443228, 1468932350.775513]","['15472013485138713387', '18368199417912785260', '14246966761495529870', '13024018137337675762', '11900950298325644434', '16902066148387656543', '14006982362238177135', '17170451761103274183', '18062986638212757722', '14765048042429906513', '13933808875610663865']",0,y,n,,,,
f0f49c3a-6ca1-47e9-80bb-9134d8ee97c8,f0f49c3a-6ca1-47e9-80bb-9134d8ee97c8.mp4,"('0146191e-7e5c-48f9-a45b-c54859e696f2', '8680edef-3e03-4874-b467-b5ff4c482863')","['f13613308214504109921d3c0', 'f12239957773400635642d3c0', 'f14454029510761795441d4c0', 'f13160369002048506348d3c0', 'f13754818196016908910d3c0', 'f15175041543598411474d4c0', 'f13601691338247361937d4c0', 'f17453316937608269474d4c0', 'f12048235950270614690d3c0', 'f18298812699124445137d4c0', 'f10560875044477254990d4c0', 'f10122998137992281394d3c0', 'f16922081865838166460d3c0', 'f12587744207415680738d3c0', 'f13841331876440495411d3c0', 'f16305415638579297205d5c0', 'f14440146410770912488d5c0', 'f9784212375980283139d5c0', 'f14605029507606626731d6c0', 'f9415483631210215095d5c0', 'f12803695443254845075d4c0', 'f12097107753506044054d4c0', 'f12544221033678555337d4c0', 'f13581602830476084553d4c0']","['f13613308214504109921d6c0', 'f12239957773400635642d6c0', 'f14454029510761795441d6c0', 'f13160369002048506348d6c0', 'f13754818196016908910d5c0', 'f15175041543598411474d6c0', 'f13601691338247361937d6c0', 'f17453316937608269474d6c0', 'f12048235950270614690d6c0', 'f18298812699124445137d7c0', 'f10560875044477254990d7c0', 'f10122998137992281394d6c0', 'f16922081865838166460d6c0', 'f12587744207415680738d7c0', 'f13841331876440495411d7c0', 'f16305415638579297205d8c0', 'f14440146410770912488d8c0', 'f9784212375980283139d8c0', 'f14605029507606626731d9c0', 'f9415483631210215095d9c0', 'f12803695443254845075d6c0', 'f12097107753506044054d6c0', 'f12544221033678555337d6c0', 'f13581602830476084553d6c0']","[1468934226.743685, 1468934227.075834, 1468934227.407814, 1468934227.740147, 1468934228.07233, 1468934228.404518, 1468934228.736876, 1468934229.068929, 1468934229.401109, 1468934229.733206, 1468934230.065654, 1468934230.397829, 1468934230.729919, 1468934231.062024, 1468934231.394428, 1468934231.726345, 1468934232.058779, 1468934232.390933, 1468934232.723009, 1468934233.055477, 1468934233.387763, 1468934233.719807, 1468934234.051851, 1468934234.384285]","['13613308214504109921', '12239957773400635642', '14454029510761795441', '13160369002048506348', '13754818196016908910', '15175041543598411474', '13601691338247361937', '17453316937608269474', '12048235950270614690', '18298812699124445137', '10560875044477254990', '10122998137992281394', '16922081865838166460', '12587744207415680738', '13841331876440495411', '16305415638579297205', '14440146410770912488', '9784212375980283139', '14605029507606626731', '9415483631210215095', '12803695443254845075', '12097107753506044054', '12544221033678555337', '13581602830476084553']",0,y,n,,,,
